trial_id,user_id,snapshot_date,trial_started_at,country,device_type,sessions_day1,sessions_day2,sessions_day3,listen_sessions_3d,total_minutes_3d,converted,sessions_3d,active_days_3d,day1_share,listen_share,avg_session_minutes
930,28865,2026-09-24,2026-08-25,Rest,iOS,2,2,3,4,87,1,7,3,0.2857142857142857,0.5714285714285714,12.428571428571429
931,28868,2026-09-24,2026-08-25,India,iOS,2,0,1,3,42,0,3,2,0.6666666666666666,1.0,14.0
932,28869,2026-09-24,2026-08-25,EU,iOS,9,0,0,3,103,1,9,1,1.0,0.3333333333333333,11.444444444444445
933,28871,2026-09-24,2026-08-25,EU,Android,6,5,8,12,215,1,19,3,0.3157894736842105,0.631578947368421,11.31578947368421
934,28875,2026-09-24,2026-08-25,US,Android,2,1,4,2,65,0,7,3,0.2857142857142857,0.2857142857142857,9.285714285714286
935,28878,2026-09-24,2026-08-25,India,Android,0,0,0,0,0,0,0,0,0.0,0.0,0.0
936,28879,2026-09-24,2026-08-25,US,Web,1,0,0,0,2,0,1,1,1.0,0.0,2.0
937,28880,2026-09-24,2026-08-25,US,iOS,0,0,0,0,0,0,0,0,0.0,0.0,0.0
938,28883,2026-09-24,2026-08-25,Rest,Android,2,2,0,1,29,1,4,2,0.5,0.25,7.25
939,28884,2026-09-24,2026-08-25,US,Web,1,3,1,2,59,1,5,3,0.2,0.4,11.8
940,28886,2026-09-24,2026-08-25,India,iOS,1,0,0,0,14,0,1,1,1.0,0.0,14.0
941,28887,2026-09-24,2026-08-25,Rest,iOS,6,2,1,6,60,0,9,3,0.6666666666666666,0.6666666666666666,6.666666666666667
942,28889,2026-09-24,2026-08-25,India,iOS,9,6,5,11,203,1,20,3,0.45,0.55,10.15
943,28891,2026-09-24,2026-08-25,US,Android,3,1,1,2,29,0,5,3,0.6,0.4,5.8
944,28899,2026-09-24,2026-08-25,US,Android,8,6,6,3,212,1,20,3,0.4,0.15,10.6
945,28900,2026-09-24,2026-08-25,EU,Web,1,0,2,3,36,1,3,2,0.3333333333333333,1.0,12.0
946,28901,2026-09-24,2026-08-25,India,Android,1,0,0,0,23,0,1,1,1.0,0.0,23.0
947,28903,2026-09-24,2026-08-25,Rest,Web,0,1,1,0,8,0,2,2,0.0,0.0,4.0
948,28906,2026-09-24,2026-08-25,Rest,iOS,2,4,3,7,114,1,9,3,0.2222222222222222,0.7777777777777778,12.666666666666666
949,28907,2026-09-24,2026-08-25,US,Android,7,0,0,2,80,0,7,1,1.0,0.2857142857142857,11.428571428571429
950,28909,2026-09-24,2026-08-25,US,iOS,2,1,5,2,112,1,8,3,0.25,0.25,14.0
951,28910,2026-09-24,2026-08-25,India,Web,2,4,4,5,101,0,10,3,0.2,0.5,10.1
952,28911,2026-09-24,2026-08-25,US,iOS,1,1,4,6,31,1,6,3,0.16666666666666666,1.0,5.166666666666667
953,28913,2026-09-24,2026-08-25,EU,Android,6,4,5,5,177,1,15,3,0.4,0.3333333333333333,11.8
954,28916,2026-09-24,2026-08-25,US,Web,8,4,4,3,134,0,16,3,0.5,0.1875,8.375
955,28918,2026-09-24,2026-08-25,US,iOS,3,5,5,4,153,1,13,3,0.23076923076923078,0.3076923076923077,11.76923076923077
956,28919,2026-09-24,2026-08-25,US,Web,0,0,0,0,0,0,0,0,0.0,0.0,0.0
957,28920,2026-09-24,2026-08-25,US,iOS,0,0,2,2,19,1,2,1,0.0,1.0,9.5
958,28922,2026-09-24,2026-08-25,US,iOS,12,3,1,12,242,1,16,3,0.75,0.75,15.125
959,28923,2026-09-24,2026-08-25,US,Web,4,2,6,6,75,0,12,3,0.3333333333333333,0.5,6.25
960,28926,2026-09-24,2026-08-26,US,Android,2,1,4,1,77,1,7,3,0.2857142857142857,0.14285714285714285,11.0
961,28927,2026-09-24,2026-08-26,US,iOS,1,1,1,2,79,0,3,3,0.3333333333333333,0.6666666666666666,26.333333333333332
962,28930,2026-09-24,2026-08-26,US,Android,1,0,4,4,65,0,5,2,0.2,0.8,13.0
963,28931,2026-09-24,2026-08-26,US,iOS,2,1,1,0,37,0,4,3,0.5,0.0,9.25
964,28932,2026-09-24,2026-08-26,Rest,Android,17,2,2,9,202,0,21,3,0.8095238095238095,0.42857142857142855,9.619047619047619
965,28933,2026-09-24,2026-08-26,US,Web,5,6,7,3,146,1,18,3,0.2777777777777778,0.16666666666666666,8.11111111111111
966,28934,2026-09-24,2026-08-26,Rest,iOS,25,3,2,15,300,0,30,3,0.8333333333333334,0.5,10.0
967,28935,2026-09-24,2026-08-26,Rest,Web,9,8,1,10,154,0,18,3,0.5,0.5555555555555556,8.555555555555555
968,28936,2026-09-24,2026-08-26,US,Android,13,15,11,14,455,1,39,3,0.3333333333333333,0.358974358974359,11.666666666666666
969,28937,2026-09-24,2026-08-26,US,iOS,3,8,4,6,140,1,15,3,0.2,0.4,9.333333333333334
970,28939,2026-09-24,2026-08-26,India,Android,5,1,4,9,98,1,10,3,0.5,0.9,9.8
971,28942,2026-09-24,2026-08-26,US,Android,7,6,7,13,232,1,20,3,0.35,0.65,11.6
972,28943,2026-09-24,2026-08-26,EU,Android,1,0,1,1,5,0,2,2,0.5,0.5,2.5
973,28946,2026-09-24,2026-08-26,Rest,Android,8,1,0,3,61,0,9,2,0.8888888888888888,0.3333333333333333,6.777777777777778
974,28947,2026-09-24,2026-08-26,US,iOS,4,3,7,6,91,1,14,3,0.2857142857142857,0.42857142857142855,6.5
975,28949,2026-09-24,2026-08-26,Rest,iOS,1,3,1,0,61,0,5,3,0.2,0.0,12.2
976,28950,2026-09-24,2026-08-26,India,iOS,9,0,1,3,98,1,10,2,0.9,0.3,9.8
977,28951,2026-09-24,2026-08-26,EU,Web,0,2,1,3,26,1,3,2,0.0,1.0,8.666666666666666
978,28954,2026-09-24,2026-08-26,US,Web,4,3,7,2,99,1,14,3,0.2857142857142857,0.14285714285714285,7.071428571428571
979,28956,2026-09-24,2026-08-26,India,Android,19,1,1,11,153,0,21,3,0.9047619047619048,0.5238095238095238,7.285714285714286
980,28961,2026-09-24,2026-08-26,Rest,Web,10,0,1,1,119,0,11,2,0.9090909090909091,0.09090909090909091,10.818181818181818
981,28963,2026-09-24,2026-08-26,US,iOS,4,6,7,4,135,1,17,3,0.23529411764705882,0.23529411764705882,7.9411764705882355
982,28966,2026-09-24,2026-08-26,EU,iOS,6,4,5,5,204,0,15,3,0.4,0.3333333333333333,13.6
983,28969,2026-09-24,2026-08-26,US,Android,4,4,4,2,83,1,12,3,0.3333333333333333,0.16666666666666666,6.916666666666667
984,28970,2026-09-24,2026-08-26,US,iOS,6,2,1,1,102,0,9,3,0.6666666666666666,0.1111111111111111,11.333333333333334
985,28971,2026-09-24,2026-08-26,Rest,iOS,0,4,1,1,21,0,5,2,0.0,0.2,4.2
986,28975,2026-09-24,2026-08-26,EU,Web,4,1,5,1,120,1,10,3,0.4,0.1,12.0
987,28976,2026-09-24,2026-08-26,US,iOS,10,1,0,6,92,1,11,2,0.9090909090909091,0.5454545454545454,8.363636363636363
988,28977,2026-09-24,2026-08-26,US,iOS,0,0,1,1,2,0,1,1,0.0,1.0,2.0
989,28979,2026-09-24,2026-08-26,US,iOS,4,7,3,3,123,1,14,3,0.2857142857142857,0.21428571428571427,8.785714285714286
990,28980,2026-09-24,2026-08-26,Rest,Android,4,3,1,5,78,1,8,3,0.5,0.625,9.75
991,28983,2026-09-24,2026-08-26,EU,Android,0,0,3,3,26,0,3,1,0.0,1.0,8.666666666666666
992,28984,2026-09-24,2026-08-26,Rest,Android,5,2,10,4,196,0,17,3,0.29411764705882354,0.23529411764705882,11.529411764705882
993,28987,2026-09-24,2026-08-26,US,Web,8,2,4,8,231,1,14,3,0.5714285714285714,0.5714285714285714,16.5
994,28988,2026-09-24,2026-08-26,Rest,Web,1,0,0,0,9,0,1,1,1.0,0.0,9.0
995,28993,2026-09-24,2026-08-27,US,Android,6,3,2,7,148,1,11,3,0.5454545454545454,0.6363636363636364,13.454545454545455
996,28997,2026-09-24,2026-08-27,EU,iOS,0,0,3,2,50,0,3,1,0.0,0.6666666666666666,16.666666666666668
997,29000,2026-09-24,2026-08-27,India,Web,3,4,3,9,112,1,10,3,0.3,0.9,11.2
998,29001,2026-09-24,2026-08-27,EU,Android,0,0,0,0,0,0,0,0,0.0,0.0,0.0
999,29002,2026-09-24,2026-08-27,EU,Android,2,3,1,2,55,1,6,3,0.3333333333333333,0.3333333333333333,9.166666666666666
1000,29003,2026-09-24,2026-08-27,US,Web,4,3,2,4,77,1,9,3,0.4444444444444444,0.4444444444444444,8.555555555555555
1001,29005,2026-09-24,2026-08-27,US,iOS,1,3,1,1,58,0,5,3,0.2,0.2,11.6
1002,29006,2026-09-24,2026-08-27,EU,iOS,3,2,3,2,32,1,8,3,0.375,0.25,4.0
1003,29007,2026-09-24,2026-08-27,EU,Web,2,0,0,0,8,0,2,1,1.0,0.0,4.0
1004,29009,2026-09-24,2026-08-27,Rest,iOS,1,2,4,3,101,1,7,3,0.14285714285714285,0.42857142857142855,14.428571428571429
1005,29015,2026-09-24,2026-08-27,US,Web,1,0,2,1,48,0,3,2,0.3333333333333333,0.3333333333333333,16.0
1006,29016,2026-09-24,2026-08-27,US,iOS,6,1,0,3,105,1,7,2,0.8571428571428571,0.42857142857142855,15.0
1007,29017,2026-09-24,2026-08-27,India,Android,6,3,2,4,199,1,11,3,0.5454545454545454,0.36363636363636365,18.09090909090909
1008,29019,2026-09-24,2026-08-27,US,iOS,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1009,29020,2026-09-24,2026-08-27,India,iOS,2,0,0,1,7,0,2,1,1.0,0.5,3.5
1010,29021,2026-09-24,2026-08-27,Rest,Android,1,3,6,2,172,1,10,3,0.1,0.2,17.2
1011,29022,2026-09-24,2026-08-27,Rest,Android,1,3,3,0,82,0,7,3,0.14285714285714285,0.0,11.714285714285714
1012,29023,2026-09-24,2026-08-27,EU,Android,2,0,2,2,47,0,4,2,0.5,0.5,11.75
1013,29025,2026-09-24,2026-08-27,US,Android,9,8,5,7,311,1,22,3,0.4090909090909091,0.3181818181818182,14.136363636363637
1014,29026,2026-09-24,2026-08-27,India,iOS,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1015,29031,2026-09-24,2026-08-27,US,Web,2,3,5,1,82,1,10,3,0.2,0.1,8.2
1016,29035,2026-09-24,2026-08-27,EU,Android,5,1,3,5,111,1,9,3,0.5555555555555556,0.5555555555555556,12.333333333333334
1017,29036,2026-09-24,2026-08-27,US,Android,14,1,1,3,213,0,16,3,0.875,0.1875,13.3125
1018,29038,2026-09-24,2026-08-27,US,Android,13,1,1,8,143,1,15,3,0.8666666666666667,0.5333333333333333,9.533333333333333
1019,29039,2026-09-24,2026-08-27,India,Web,1,4,1,0,78,0,6,3,0.16666666666666666,0.0,13.0
1020,29041,2026-09-24,2026-08-27,EU,Web,0,1,2,1,28,0,3,2,0.0,0.3333333333333333,9.333333333333334
1021,29042,2026-09-24,2026-08-27,EU,iOS,2,5,3,3,155,1,10,3,0.2,0.3,15.5
1022,29043,2026-09-24,2026-08-27,India,iOS,1,4,2,6,85,0,7,3,0.14285714285714285,0.8571428571428571,12.142857142857142
1023,29046,2026-09-24,2026-08-27,US,iOS,2,3,1,1,21,1,6,3,0.3333333333333333,0.16666666666666666,3.5
1024,29047,2026-09-24,2026-08-27,US,Web,2,0,1,3,13,0,3,2,0.6666666666666666,1.0,4.333333333333333
1025,29048,2026-09-24,2026-08-27,US,iOS,2,1,5,8,86,1,8,3,0.25,1.0,10.75
1026,29050,2026-09-24,2026-08-27,US,Web,3,3,2,3,76,1,8,3,0.375,0.375,9.5
1027,29055,2026-09-24,2026-08-27,US,Android,1,2,5,5,91,1,8,3,0.125,0.625,11.375
1028,29057,2026-09-24,2026-08-27,EU,Web,7,5,5,4,137,0,17,3,0.4117647058823529,0.23529411764705882,8.058823529411764
1029,29059,2026-09-24,2026-08-27,Rest,Android,6,1,0,2,82,0,7,2,0.8571428571428571,0.2857142857142857,11.714285714285714
1030,29062,2026-09-24,2026-08-27,Rest,iOS,4,4,3,2,150,1,11,3,0.36363636363636365,0.18181818181818182,13.636363636363637
1031,29066,2026-09-24,2026-08-27,EU,Android,0,1,1,1,14,0,2,2,0.0,0.5,7.0
1032,29067,2026-09-24,2026-08-27,US,iOS,2,8,4,5,104,1,14,3,0.14285714285714285,0.35714285714285715,7.428571428571429
1033,29068,2026-09-24,2026-08-27,US,Web,5,6,3,5,178,1,14,3,0.35714285714285715,0.35714285714285715,12.714285714285714
1034,29070,2026-09-24,2026-08-28,US,iOS,1,0,5,6,111,1,6,2,0.16666666666666666,1.0,18.5
1035,29072,2026-09-24,2026-08-28,EU,Web,3,7,4,7,119,1,14,3,0.21428571428571427,0.5,8.5
1036,29074,2026-09-24,2026-08-28,EU,Web,18,1,0,1,179,0,19,2,0.9473684210526315,0.05263157894736842,9.421052631578947
1037,29077,2026-09-24,2026-08-28,India,Android,3,4,4,2,132,1,11,3,0.2727272727272727,0.18181818181818182,12.0
1038,29083,2026-09-24,2026-08-28,US,Web,8,0,2,3,74,0,10,2,0.8,0.3,7.4
1039,29086,2026-09-24,2026-08-28,US,Web,6,7,3,10,175,1,16,3,0.375,0.625,10.9375
1040,29089,2026-09-24,2026-08-28,Rest,Web,5,0,0,2,53,1,5,1,1.0,0.4,10.6
1041,29091,2026-09-24,2026-08-28,US,Android,8,4,2,1,168,1,14,3,0.5714285714285714,0.07142857142857142,12.0
1042,29092,2026-09-24,2026-08-28,US,Android,2,0,0,2,14,0,2,1,1.0,1.0,7.0
1043,29093,2026-09-24,2026-08-28,US,iOS,2,2,1,4,29,1,5,3,0.4,0.8,5.8
1044,29095,2026-09-24,2026-08-28,India,Android,1,3,2,3,41,0,6,3,0.16666666666666666,0.5,6.833333333333333
1045,29098,2026-09-24,2026-08-28,India,Web,1,0,1,0,14,0,2,2,0.5,0.0,7.0
1046,29104,2026-09-24,2026-08-28,EU,iOS,0,3,0,2,44,0,3,1,0.0,0.6666666666666666,14.666666666666666
1047,29106,2026-09-24,2026-08-28,US,Web,3,1,1,1,31,0,5,3,0.6,0.2,6.2
1048,29109,2026-09-24,2026-08-28,Rest,Android,3,1,5,3,109,1,9,3,0.3333333333333333,0.3333333333333333,12.11111111111111
1049,29114,2026-09-24,2026-08-28,India,Web,6,7,5,4,215,0,18,3,0.3333333333333333,0.2222222222222222,11.944444444444445
1050,29115,2026-09-24,2026-08-28,US,iOS,8,6,3,4,225,1,17,3,0.47058823529411764,0.23529411764705882,13.235294117647058
1051,29118,2026-09-24,2026-08-28,Rest,Android,0,2,0,0,31,0,2,1,0.0,0.0,15.5
1052,29121,2026-09-24,2026-08-28,US,Web,2,2,2,1,79,1,6,3,0.3333333333333333,0.16666666666666666,13.166666666666666
1053,29122,2026-09-24,2026-08-28,US,Web,0,2,2,1,69,1,4,2,0.0,0.25,17.25
1054,29123,2026-09-24,2026-08-28,EU,Android,0,2,1,3,37,0,3,2,0.0,1.0,12.333333333333334
1055,29125,2026-09-24,2026-08-28,US,iOS,1,4,2,2,46,1,7,3,0.14285714285714285,0.2857142857142857,6.571428571428571
1056,29127,2026-09-24,2026-08-28,Rest,Android,4,3,3,4,141,1,10,3,0.4,0.4,14.1
1057,29129,2026-09-24,2026-08-28,India,Android,0,3,0,3,28,0,3,1,0.0,1.0,9.333333333333334
1058,29130,2026-09-24,2026-08-28,India,Android,9,8,9,13,257,1,26,3,0.34615384615384615,0.5,9.884615384615385
1059,29132,2026-09-24,2026-08-28,US,Web,5,13,13,3,327,1,31,3,0.16129032258064516,0.0967741935483871,10.548387096774194
1060,29133,2026-09-24,2026-08-28,US,iOS,4,1,6,2,116,1,11,3,0.36363636363636365,0.18181818181818182,10.545454545454545
1061,29135,2026-09-24,2026-08-28,US,iOS,0,3,0,1,37,0,3,1,0.0,0.3333333333333333,12.333333333333334
1062,29136,2026-09-24,2026-08-28,India,Web,8,6,4,5,244,1,18,3,0.4444444444444444,0.2777777777777778,13.555555555555555
1063,29138,2026-09-24,2026-08-28,US,Web,3,8,13,7,299,1,24,3,0.125,0.2916666666666667,12.458333333333334
1064,29140,2026-09-24,2026-08-29,Rest,iOS,3,4,2,3,90,1,9,3,0.3333333333333333,0.3333333333333333,10.0
1065,29141,2026-09-24,2026-08-29,US,iOS,2,4,2,5,65,1,8,3,0.25,0.625,8.125
1066,29145,2026-09-24,2026-08-29,US,Android,1,2,1,0,58,0,4,3,0.25,0.0,14.5
1067,29146,2026-09-24,2026-08-29,Rest,Web,3,3,3,4,85,1,9,3,0.3333333333333333,0.4444444444444444,9.444444444444445
1068,29147,2026-09-24,2026-08-29,US,Android,5,2,3,8,95,1,10,3,0.5,0.8,9.5
1069,29149,2026-09-24,2026-08-29,India,iOS,4,4,2,2,72,1,10,3,0.4,0.2,7.2
1070,29151,2026-09-24,2026-08-29,US,iOS,2,1,4,3,61,1,7,3,0.2857142857142857,0.42857142857142855,8.714285714285714
1071,29153,2026-09-24,2026-08-29,US,Android,3,1,8,2,82,1,12,3,0.25,0.16666666666666666,6.833333333333333
1072,29154,2026-09-24,2026-08-29,US,Web,0,1,3,1,66,0,4,2,0.0,0.25,16.5
1073,29156,2026-09-24,2026-08-29,EU,Android,8,1,0,1,55,0,9,2,0.8888888888888888,0.1111111111111111,6.111111111111111
1074,29157,2026-09-24,2026-08-29,India,Web,3,4,4,8,121,1,11,3,0.2727272727272727,0.7272727272727273,11.0
1075,29158,2026-09-24,2026-08-29,Rest,Web,2,1,6,2,76,1,9,3,0.2222222222222222,0.2222222222222222,8.444444444444445
1076,29159,2026-09-24,2026-08-29,India,iOS,4,2,4,4,55,0,10,3,0.4,0.4,5.5
1077,29160,2026-09-24,2026-08-29,US,iOS,6,8,4,3,160,1,18,3,0.3333333333333333,0.16666666666666666,8.88888888888889
1078,29161,2026-09-24,2026-08-29,US,Web,2,1,0,2,20,0,3,2,0.6666666666666666,0.6666666666666666,6.666666666666667
1079,29162,2026-09-24,2026-08-29,Rest,Android,9,5,9,9,245,1,23,3,0.391304347826087,0.391304347826087,10.652173913043478
1080,29163,2026-09-24,2026-08-29,India,iOS,3,0,0,1,49,0,3,1,1.0,0.3333333333333333,16.333333333333332
1081,29164,2026-09-24,2026-08-29,US,Android,4,4,3,2,65,0,11,3,0.36363636363636365,0.18181818181818182,5.909090909090909
1082,29169,2026-09-24,2026-08-29,India,Web,18,2,2,9,411,1,22,3,0.8181818181818182,0.4090909090909091,18.681818181818183
1083,29170,2026-09-24,2026-08-29,India,Android,6,1,1,4,72,1,8,3,0.75,0.5,9.0
1084,29172,2026-09-24,2026-08-29,EU,iOS,6,5,3,5,130,1,14,3,0.42857142857142855,0.35714285714285715,9.285714285714286
1085,29173,2026-09-24,2026-08-29,US,Android,3,4,10,7,163,1,17,3,0.17647058823529413,0.4117647058823529,9.588235294117647
1086,29174,2026-09-24,2026-08-29,EU,Android,6,2,1,3,108,0,9,3,0.6666666666666666,0.3333333333333333,12.0
1087,29178,2026-09-24,2026-08-29,India,iOS,6,6,7,13,217,0,19,3,0.3157894736842105,0.6842105263157895,11.421052631578947
1088,29180,2026-09-24,2026-08-29,Rest,Web,2,2,5,4,35,1,9,3,0.2222222222222222,0.4444444444444444,3.888888888888889
1089,29182,2026-09-24,2026-08-29,India,Android,4,0,1,1,70,0,5,2,0.8,0.2,14.0
1090,29184,2026-09-24,2026-08-29,US,Android,10,0,1,3,59,0,11,2,0.9090909090909091,0.2727272727272727,5.363636363636363
1091,29186,2026-09-24,2026-08-29,US,iOS,5,1,1,5,111,0,7,3,0.7142857142857143,0.7142857142857143,15.857142857142858
1092,29187,2026-09-24,2026-08-29,US,iOS,1,3,4,2,107,1,8,3,0.125,0.25,13.375
1093,29189,2026-09-24,2026-08-29,India,Android,5,1,1,7,49,0,7,3,0.7142857142857143,1.0,7.0
1094,29191,2026-09-24,2026-08-29,US,iOS,13,0,1,5,143,0,14,2,0.9285714285714286,0.35714285714285715,10.214285714285714
1095,29194,2026-09-24,2026-08-29,Rest,Android,21,1,1,7,239,0,23,3,0.9130434782608695,0.30434782608695654,10.391304347826088
1096,29197,2026-09-24,2026-08-29,Rest,Web,2,2,1,1,21,1,5,3,0.4,0.2,4.2
1097,29200,2026-09-24,2026-08-29,India,Android,4,1,3,1,59,1,8,3,0.5,0.125,7.375
1098,29201,2026-09-24,2026-08-29,US,Web,3,0,1,0,37,0,4,2,0.75,0.0,9.25
1099,29203,2026-09-24,2026-08-29,EU,Android,2,1,0,0,18,0,3,2,0.6666666666666666,0.0,6.0
1100,29211,2026-09-24,2026-08-29,US,Android,0,2,1,0,28,0,3,2,0.0,0.0,9.333333333333334
1101,29213,2026-09-24,2026-08-29,US,Web,2,0,3,2,58,1,5,2,0.4,0.4,11.6
1102,29215,2026-09-24,2026-08-30,Rest,Android,9,12,9,12,321,1,30,3,0.3,0.4,10.7
1103,29217,2026-09-24,2026-08-30,US,Web,5,10,14,4,341,1,29,3,0.1724137931034483,0.13793103448275862,11.758620689655173
1104,29218,2026-09-24,2026-08-30,EU,Web,3,3,5,5,142,1,11,3,0.2727272727272727,0.45454545454545453,12.909090909090908
1105,29219,2026-09-24,2026-08-30,US,iOS,0,3,3,3,90,0,6,2,0.0,0.5,15.0
1106,29220,2026-09-24,2026-08-30,US,iOS,14,3,1,1,240,0,18,3,0.7777777777777778,0.05555555555555555,13.333333333333334
1107,29221,2026-09-24,2026-08-30,US,iOS,2,3,4,4,65,1,9,3,0.2222222222222222,0.4444444444444444,7.222222222222222
1108,29222,2026-09-24,2026-08-30,India,iOS,1,1,0,1,18,0,2,2,0.5,0.5,9.0
1109,29224,2026-09-24,2026-08-30,US,Android,13,2,0,11,111,0,15,2,0.8666666666666667,0.7333333333333333,7.4
1110,29225,2026-09-24,2026-08-30,US,iOS,0,0,1,0,5,0,1,1,0.0,0.0,5.0
1111,29226,2026-09-24,2026-08-30,US,Android,26,1,1,8,370,0,28,3,0.9285714285714286,0.2857142857142857,13.214285714285714
1112,29228,2026-09-24,2026-08-30,US,iOS,3,1,0,1,65,1,4,2,0.75,0.25,16.25
1113,29230,2026-09-24,2026-08-30,US,Android,2,1,1,1,39,0,4,3,0.5,0.25,9.75
1114,29231,2026-09-24,2026-08-30,Rest,Android,2,2,0,0,36,0,4,2,0.5,0.0,9.0
1115,29233,2026-09-24,2026-08-30,US,Web,2,0,3,3,27,0,5,2,0.4,0.6,5.4
1116,29234,2026-09-24,2026-08-30,US,Web,2,3,3,4,99,1,8,3,0.25,0.5,12.375
1117,29235,2026-09-24,2026-08-30,India,iOS,1,3,2,3,61,1,6,3,0.16666666666666666,0.5,10.166666666666666
1118,29240,2026-09-24,2026-08-30,Rest,Android,7,0,1,3,137,0,8,2,0.875,0.375,17.125
1119,29242,2026-09-24,2026-08-30,US,Web,1,0,0,0,1,0,1,1,1.0,0.0,1.0
1120,29249,2026-09-24,2026-08-30,EU,Web,0,3,7,0,77,1,10,2,0.0,0.0,7.7
1121,29250,2026-09-24,2026-08-30,Rest,iOS,9,3,1,7,214,1,13,3,0.6923076923076923,0.5384615384615384,16.46153846153846
1122,29252,2026-09-24,2026-08-30,EU,Web,0,0,1,1,3,0,1,1,0.0,1.0,3.0
1123,29253,2026-09-24,2026-08-30,EU,iOS,4,0,0,0,34,0,4,1,1.0,0.0,8.5
1124,29256,2026-09-24,2026-08-30,India,Web,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1125,29257,2026-09-24,2026-08-30,Rest,Android,3,3,1,3,100,1,7,3,0.42857142857142855,0.42857142857142855,14.285714285714286
1126,29258,2026-09-24,2026-08-30,EU,iOS,3,8,3,1,208,1,14,3,0.21428571428571427,0.07142857142857142,14.857142857142858
1127,29259,2026-09-24,2026-08-30,US,Android,1,0,2,1,21,1,3,2,0.3333333333333333,0.3333333333333333,7.0
1128,29260,2026-09-24,2026-08-30,EU,iOS,2,0,0,1,39,1,2,1,1.0,0.5,19.5
1129,29266,2026-09-24,2026-08-30,US,iOS,6,5,2,5,248,1,13,3,0.46153846153846156,0.38461538461538464,19.076923076923077
1130,29270,2026-09-24,2026-08-30,Rest,Web,4,7,5,2,179,1,16,3,0.25,0.125,11.1875
1131,29271,2026-09-24,2026-08-30,Rest,Android,13,1,3,11,213,1,17,3,0.7647058823529411,0.6470588235294118,12.529411764705882
1132,29272,2026-09-24,2026-08-30,EU,iOS,0,1,2,1,41,0,3,2,0.0,0.3333333333333333,13.666666666666666
1133,29273,2026-09-24,2026-08-30,EU,Web,1,1,3,3,78,0,5,3,0.2,0.6,15.6
1134,29275,2026-09-24,2026-08-30,US,iOS,1,2,1,3,24,0,4,3,0.25,0.75,6.0
1135,29277,2026-09-24,2026-08-30,US,Web,3,2,4,3,81,1,9,3,0.3333333333333333,0.3333333333333333,9.0
1136,29278,2026-09-24,2026-08-30,US,iOS,1,0,0,0,6,0,1,1,1.0,0.0,6.0
1137,29282,2026-09-24,2026-08-30,EU,Android,0,2,0,0,11,0,2,1,0.0,0.0,5.5
1138,29285,2026-09-24,2026-08-30,US,iOS,2,1,2,0,45,0,5,3,0.4,0.0,9.0
1139,29286,2026-09-24,2026-08-30,US,iOS,5,6,2,8,188,1,13,3,0.38461538461538464,0.6153846153846154,14.461538461538462
1140,29288,2026-09-24,2026-08-30,Rest,Web,0,1,2,0,18,0,3,2,0.0,0.0,6.0
1141,29292,2026-09-24,2026-08-31,EU,Web,3,2,4,1,79,1,9,3,0.3333333333333333,0.1111111111111111,8.777777777777779
1142,29294,2026-09-24,2026-08-31,EU,Web,0,0,2,0,2,0,2,1,0.0,0.0,1.0
1143,29297,2026-09-24,2026-08-31,EU,Android,5,4,6,11,127,1,15,3,0.3333333333333333,0.7333333333333333,8.466666666666667
1144,29298,2026-09-24,2026-08-31,US,Android,12,6,4,12,210,1,22,3,0.5454545454545454,0.5454545454545454,9.545454545454545
1145,29302,2026-09-24,2026-08-31,Rest,Web,0,0,1,0,3,0,1,1,0.0,0.0,3.0
1146,29303,2026-09-24,2026-08-31,EU,Android,1,0,1,0,9,0,2,2,0.5,0.0,4.5
1147,29304,2026-09-24,2026-08-31,US,Web,5,0,0,2,100,0,5,1,1.0,0.4,20.0
1148,29305,2026-09-24,2026-08-31,US,Web,4,3,1,3,106,1,8,3,0.5,0.375,13.25
1149,29308,2026-09-24,2026-08-31,India,Web,4,6,4,10,101,1,14,3,0.2857142857142857,0.7142857142857143,7.214285714285714
1150,29311,2026-09-24,2026-08-31,US,Web,5,1,0,3,79,0,6,2,0.8333333333333334,0.5,13.166666666666666
1151,29312,2026-09-24,2026-08-31,US,iOS,6,1,0,4,45,0,7,2,0.8571428571428571,0.5714285714285714,6.428571428571429
1152,29315,2026-09-24,2026-08-31,India,iOS,0,4,2,2,49,1,6,2,0.0,0.3333333333333333,8.166666666666666
1153,29317,2026-09-24,2026-08-31,India,Web,7,8,1,1,188,0,16,3,0.4375,0.0625,11.75
1154,29319,2026-09-24,2026-08-31,India,Android,2,4,4,7,86,1,10,3,0.2,0.7,8.6
1155,29320,2026-09-24,2026-08-31,EU,iOS,3,7,6,7,129,1,16,3,0.1875,0.4375,8.0625
1156,29321,2026-09-24,2026-08-31,EU,iOS,2,0,0,1,5,0,2,1,1.0,0.5,2.5
1157,29323,2026-09-24,2026-08-31,EU,Android,1,0,1,1,11,0,2,2,0.5,0.5,5.5
1158,29326,2026-09-24,2026-08-31,Rest,Android,3,1,2,5,56,0,6,3,0.5,0.8333333333333334,9.333333333333334
1159,29329,2026-09-24,2026-08-31,Rest,Android,1,0,2,0,27,0,3,2,0.3333333333333333,0.0,9.0
1160,29330,2026-09-24,2026-08-31,Rest,Android,0,1,3,3,38,0,4,2,0.0,0.75,9.5
